sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,12,11,-0.04384638545484973,-0.045441543728136996,-0.013145583039686265,-0.032295960688450726,0.0015951582732872472,0.057661391104821456,-0.04949637367516794,-0.006569859156366266,1.2009770333691312,0.9469102059119862,0.27816308761575836,0.22188353190353033
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,13,12,-0.044341239032103276,-0.048043256603026704,-0.013159761122140207,-0.0348834954808865,0.003702017570923457,0.06446183681167798,-0.05328403721244757,-0.00747578202830694,1.2205343811871538,0.9455446792267587,0.27827530317948374,0.22425707462902802
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,14,13,-0.04434740001955048,-0.05038599760916687,-0.013048947377983804,-0.03733705023118306,0.006038597589616383,0.07132717363764506,-0.056905288432555004,-0.008383287615473663,1.2402604737510385,0.9445307914262427,0.278350206473528,0.22619400235285253
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,15,14,-0.04389478081606488,-0.05247601804601041,-0.012826777123399972,-0.03964924092261044,0.008581237229945547,0.07821893675048446,-0.060353710332265664,-0.009283989188273244,1.2601596486329858,0.9438389963481676,0.2783894569987581,0.2277127474868385
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,16,15,-0.043013631887451845,-0.054320974956958645,-0.012505956919395874,-0.041815018037562775,0.011307343069506823,0.08510188383688352,-0.06362411321834713,-0.01017042754902958,1.2802390223357265,0.9434436462515242,0.2783948378670262,0.22883288932910809
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,17,16,-0.04173409907832445,-0.05592966720048049,-0.012098269602432422,-0.04383139759804807,0.014195568122156034,0.09194408948702948,-0.0667124778950615,-0.011036043469811936,1.3005081358550585,0.9433224768185478,0.2783682145880214,0.22957475000610822
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,18,17,-0.04008586445104835,-0.057311785693333256,-0.01161458999991576,-0.04569719569341749,0.017225921242284895,0.09871695399620539,-0.06961589136032718,-0.011875141393593308,1.3209786535229424,0.9434561680931283,0.27831150102854363,0.22995904843168483
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,19,18,-0.03809786230024059,-0.05847768385665104,-0.01106490974028262,-0.04741277411636842,0.02037982155641044,0.10539514480273622,-0.0723324764905819,-0.0126828467557439,1.3416641137671412,0.9438279690242827,0.27822663168548334,0.23000660899187866
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,20,19,-0.03579805568868476,-0.05943816687710873,-0.010458367879135344,-0.04897979899797339,0.02364011118842398,0.1119564835513986,-0.07486131806320631,-0.013455054299768301,1.3625797097179435,0.9444233811117199,0.2781155379105326,0.22973811802502161
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,21,20,-0.03321327348628986,-0.06020430828100101,-0.009803288018896373,-0.05040102026210464,0.026991034794711162,0.11838179658747566,-0.07720238573516064,-0.01418837605760385,1.3837421213385657,0.9452298850272347,0.27798012969210983,0.22917392722927463
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,22,21,-0.030369090195598542,-0.060787286184586675,-0.009107217783712998,-0.051680068400873684,0.030418195988988123,0.12465473589859222,-0.07935645666786958,-0.014880083241734494,1.4051693647065728,0.9462367123611389,0.2778222798852242,0.2283338946363868
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,23,22,-0.027289751421382277,-0.06119824744856304,-0.008376972326853709,-0.052821275121709345,0.03390849602718075,0.13076158515602126,-0.08132503779096802,-0.015528051337872509,1.4268806886008296,0.9474346464438458,0.27764381297102303,0.22723726316381773
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,24,23,-0.023998127749183716,-0.06144818958812427,-0.00761867776134674,-0.05382951182677755,0.03745006183894059,0.1366910537734462,-0.08311029015972851,-0.016130701774777084,1.448896480327919,0.9488158575443045,0.27744649529963294,0.22590256712076345
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,25,24,-0.02051570483726179,-0.061547870373320525,-0.006837817445346354,-0.05471005292797418,0.041032165536058714,0.14243407175650766,-0.08471495485416362,-0.016686951366285292,1.4712382252225016,0.9503737548611164,0.2772320296377492,0.224347568909996
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,26,25,-0.01686258539604916,-0.0615077284129875,-0.006039275514904585,-0.055468452898082936,0.044645143016938386,0.14798358192923414,-0.08614228258265619,-0.017196156329639556,1.4939284564059478,0.9521028684580936,0.27700204930490024,0.2225892128461396
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,27,26,-0.013057513402059821,-0.061337823412930904,-0.005227380484730371,-0.056110442928200555,0.04828031001087112,0.15333433928581136,-0.08739596700036577,-0.01765806227457445,1.5169907356583463,0.95399874652442,0.27675811501066705,0.22064359968296374
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,28,27,-0.009117918178875162,-0.06104779603761167,-0.004405949130856598,-0.05664184690675509,0.05192987785873655,0.1584827212628288,-0.08848008177049593,-0.018072761633596317,1.5404496752849715,0.9560578626814125,0.27650171424501424,0.2185259793572183
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,29,28,-0.005059955463011817,-0.060646831116350705,-0.003578325673290391,-0.05706850544306032,0.05558687565333888,0.163426542876744,-0.08939902226230782,-0.018440644961097312,1.5643309344294865,0.9582775475095947,0.2762342590762747,0.216250749723843
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,30,29,-0.0008985679468411508,-0.0601436398276822,-0.002747421571378623,-0.05739621825630359,0.05924507188084102,0.16816488764973975,-0.09015745182646732,-0.018762363942431408,1.5886612670985527,0.9606559231282646,0.2759570872130842,0.21383147109186115
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,31,30,0.003352453879816451,-0.05954644824585789,-0.0019157523514406543,-0.057630695894417244,0.06289890212567437,0.172697948988868,-0.09076025241698008,-0.01903879444621354,1.6134685727165081,0.963191851026942,0.27567146277802373,0.21128088621685867
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,32,31,0.0076804095003252205,-0.05886299198739668,-0.0010854716793065311,-0.057777520308090156,0.06654340148772189,0.17702688304916345,-0.0912124798802353,-0.019271001681206237,1.638781952860468,0.9658848910075489,0.2753785773159992,0.20861094541894087
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,33,32,0.012073622722610611,-0.05810051833436812,-0.000258403555254112,-0.057842114779114016,0.07017414105697874,0.18115367448160868,-0.09151932368337788,-0.019460209741252052,1.6646317865656561,0.9687352669538313,0.27507955154769814,0.20583283708975628
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,34,33,0.01652137383880772,-0.057265794962560894,0.0005639271987108999,-0.05782972216127181,0.07378716880136862,0.18508101495738868,-0.09168607075784445,-0.019607775398175622,1.6910498270228982,0.9717438378107706,0.2747754376852632,0.20295702227997814
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,35,34,0.021013836279716022,-0.056365119650981114,0.0013802677142557467,-0.05774538736523687,0.07737895593069716,0.18881219164621554,-0.09171807345405428,-0.019715162261464133,1.7180692962472932,0.9749120788320169,0.27446722132059626,0.1999932694611543
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,36,35,0.02554201065241146,-0.05540433634031199,0.002189610836130001,-0.057593947176442006,0.08094634699272346,0.19235098829740407,-0.09162072111001664,-0.019783920194664004,1.7457250098027621,0.9782420645242708,0.27415582405298133,0.19695069253132144
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,37,36,0.03009766574563424,-0.05438884927603328,0.002991172484202597,-0.0573800217602359,0.08448651502166753,0.19570159438450446,-0.09139941540981121,-0.019815663953025753,1.7740534929003922,0.9817364626480163,0.27384210537899206,0.1938377868605986
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,38,37,0.034673276461743605,-0.05332364323204447,0.0037843693700190793,-0.05710801260206358,0.08799691969378809,0.19886852616564185,-0.09105954874927427,-0.019812057722579525,1.8030931341135439,0.9853985274369508,0.2735268654766639,0.19066246795816427
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,39,38,0.03926196964282967,-0.052213300439774644,0.004568800205967917,-0.05678210064574258,0.09147527008260434,0.20185655424732282,-0.09060648586114158,-0.01977479830357694,1.8328843299224495,0.9892321036167273,0.27321084711822163,0.18743210708079275
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,40,39,0.04385746793332502,-0.05106202235599856,0.005344227053260385,-0.05640624940925896,0.09491949028932359,0.20467064141695818,-0.09004554791478313,-0.01970560321285149,1.863469667908892,0.9932416291039365,0.2728947381799121,0.18415356841132752
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,41,40,0.048454040820994214,-0.049873647892584944,0.006110559782227542,-0.055984207674812506,0.09832768871357918,0.20731588599011888,-0.08938199929567976,-0.019606197980859965,1.8948941053977597,0.9974321476463129,0.2725791735319772,0.18083324294684566
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,42,41,0.05304645533107153,-0.048651674661996956,0.006867840828678091,-0.05551951549067507,0.10169812999306851,0.20979747339055718,-0.0886210364574306,-0.019478306940058095,1.9272051832149928,1.0018093213269468,0.2722647371758697,0.17747708280566
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,43,42,0.05762993233962282,-0.04739927716192243,0.00761623252916107,-0.05501550969108353,0.10502920950154526,0.2121206324076487,-0.08776777902971283,-0.019323643876390614,1.9604532429166983,1.0063794518792304,0.27195196394941384,0.1740906326984774
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,44,43,0.06220010345417054,-0.04611932681734455,0.008356004777727685,-0.05447533159507226,0.1083194302715151,0.21429059806549858,-0.08682726255341505,-0.019143905240568457,1.9946916785369142,1.011149502809795,0.2716413413007186,0.17067906108987846
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,45,44,0.06675297460548915,-0.04481440865988077,0.009087524904412638,-0.05390193356429343,0.11156738326536994,0.21631257818656982,-0.08580443260655123,-0.018940762314648665,2.0299771919956204,1.016127130049897,0.2713333106708471,0.16724718782769762
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,46,45,0.07128488574601725,-0.04348684117155544,0.009811247332068722,-0.05329808850362419,0.11477172691757272,0.2181917259006536,-0.084704141003515,-0.018715857979565913,2.0663701022834005,1.0213207122846641,0.2710282690329887,0.16379951345053004
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,47,46,0.07579248020437085,-0.04213869149607714,0.010527705462997954,-0.05266639695907511,0.11793117170044802,0.21993311458794654,-0.08353114236164086,-0.018470800525857707,2.1039346526539395,1.0267393909766644,0.27072656993203686,0.1603402433638957
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,48,47,0.08027267348274904,-0.04077179091732042,0.011237504295419637,-0.052009295212740086,0.1210444644000695,0.22154171657557675,-0.08229009231360028,-0.018207159861907025,2.1427393564027866,1.0323931150733423,0.2704285245209055,0.15687331196921736
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,49,48,0.08472262212096937,-0.039387751650965405,0.011941312855278222,-0.05132906450624365,0.1241103737719348,0.22302238593993237,-0.08098554659931671,-0.01792646556868091,2.1828573913591236,1.0382926872881757,0.27013440246661663,0.15340240637167687
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,50,49,0.08913969858524867,-0.03798797987893432,0.012639858579072284,-0.05062783845800663,0.127127678464183,0.22437984274275907,-0.07962196072044982,-0.017630203558126282,2.2243670097103476,1.0444498210780886,0.2698444325653388,0.14993098664048457
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,51,50,0.09352146621445327,-0.03657368937120152,0.013333921779074012,-0.049907611150275547,0.1300951555856548,0.22561866027626282,-0.07820369041629088,-0.017319814274317207,2.2673519983533246,1.0508772018085497,0.26955880325811593,0.14646230564722712
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,52,51,0.09786565606826302,-0.03514591385070722,0.014024330994514406,-0.049170244845221645,0.13301156991897023,0.22674325407623055,-0.07673499282579638,-0.01699669133146398,2.3119021821810177,1.0575885560607063,0.2692776629304672,0.14299942749854924
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,53,52,0.10217014684887601,-0.03370551961269576,0.014711957922907736,-0.048417477535603506,0.13587566646157176,0.22775787386162347,-0.07522002742885427,-0.016662179971197486,2.3581139784827556,1.0645987245983544,0.2690011201830052,0.1395452440623302
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,54,53,0.10643294419091529,-0.032253215603694624,0.015397714436190731,-0.04765093003988537,0.1386861597946099,0.2286665952215085,-0.07366285853170673,-0.01631757689519191,2.40609100398484,1.0719237501147594,0.2687292436892516,0.1361024912364328
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,55,54,0.11065216487334743,-0.030789563421662735,0.01608254900007564,-0.04687211242173838,0.1414417282950102,0.22947331401773616,-0.07206745687007642,-0.01596412885264957,2.4559447352893105,1.0795809701447228,0.2684620621963803,0.13267376247474091
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,56,55,0.11482601865683775,-0.02931498819508777,0.01676744301823251,-0.046082431213320285,0.14414100685192552,0.23018174221229104,-0.07043770211349631,-0.01560303324686925,2.5077952561105015,1.0875891179476236,0.26819956415425195,0.12926152298616844
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,57,56,0.11895279338733472,-0.027829787644937848,0.017453407960665454,-0.04528319560560331,0.14678258103227254,0.2307954043410982,-0.06877738526488986,-0.015235438043935822,2.561772069190577,1.0959684362058548,0.2679416972271373,0.12586812186783453
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,58,57,0.12303084340900455,-0.026334139213900525,0.0181414833853182,-0.044475622599218737,0.14936498262290507,0.23131763453623544,-0.0670902108898806,-0.014862441023449777,2.618014975945096,1.104740805601058,0.2676883679116994,0.12249580222781359
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,59,58,0.1270585747207249,-0.024828109899821402,0.01883273362400248,-0.043660843523823885,0.15188668462054628,0.2317515755342643,-0.06537979982938356,-0.014485091084334467,2.676675081163226,1.1139298800991762,0.26743944066525116,0.11914671247606462
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,60,59,0.1310344336148919,-0.02331166425361199,0.01952824516158915,-0.04283990941520115,0.15434609786850384,0.23210017804169586,-0.06364969152158076,-0.014104388651611278,2.7379158877227767,1.1235612389777367,0.2671947370459296,0.11582291545982004
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,61,60,0.13495689776993125,-0.021784670902485627,0.020229124696536947,-0.04201379559902258,0.15674156867241687,0.23236620039060793,-0.06190334608254555,-0.013721285635645522,2.801914494366341,1.1336625575988688,0.2669540349450462,0.1125263960370664
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,62,61,0.13882446676452742,-0.02024691003612598,0.020936496594919623,-0.04118340663104561,0.15907137680065336,0.23255220933913015,-0.06014414639239856,-0.013336686146078237,2.868862934101882,1.144263793305904,0.26671706761153136,0.10925906856453542
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,63,62,0.14263565229855746,-0.018698081807847426,0.021651499650900335,-0.040349581458747764,0.1613337341064049,0.23266058192440853,-0.058375400071228274,-0.012951447746775355,2.9389696698914385,1.1553973878844075,0.26648352238115564,0.10602278410468045
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,64,63,0.14638897256884767,-0.017137812569888677,0.022375284729663145,-0.039513097299551825,0.16352678513873636,0.23269350743457837,-0.056600340751689134,-0.012566381544152865,3.0124612250121943,1.1670984960707607,0.26625303983653537,0.10281933530374948
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,65,64,0.1500829437165907,-0.015565663479163943,0.023109011089511775,-0.038674674568675724,0.16564860719575467,0.23265299051343893,-0.05482212957581269,-0.012182253741871563,3.0895840261164857,1.1794052327874536,0.26602521231792664,0.09965046226723967
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,66,65,0.15371607628272543,-0.01398113694175931,0.02385384344584118,-0.03783498038760049,0.16769721322448475,0.23254085466232755,-0.053043855696461306,-0.01179978574138147,3.1706064137748657,1.1923589514226496,0.2657995831590654,0.09651785577236877
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,67,66,0.15728686951472157,-0.012383685294584605,0.024610947644775352,-0.03699463293935996,0.16967055480930615,0.23235874698390413,-0.05126853680449593,-0.011419655370102009,3.2558209054650358,1.2060045465077422,0.2655756454521498,0.09342316115975564
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,68,67,0.16079380771684632,-0.010772718727098373,0.025381486584384116,-0.03615420531148249,0.17156652644394468,0.23210814321152348,-0.04949911906949128,-0.011042497698087489,3.345546700696215,1.2203907918787777,0.26535284106314955,0.09036798095671439
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,69,68,0.16423535720507196,-0.00914761485994051,0.02616661460699369,-0.035314229466934195,0.17338297206501244,0.23179035458960523,-0.047738476533913075,-0.010668905990679736,3.440132476763328,1.235570709848357,0.2651305597457795,0.08735387694804828
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,70,69,0.16760996581112905,-0.0075077268951155565,0.02696747270421793,-0.034475199599333484,0.17511769270624464,0.23140653468932712,-0.04598940984761808,-0.010299432135464434,3.5399594805565013,1.2516019869075319,0.26490813882159464,0.08438237086236025
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,71,70,0.17091606059770983,-0.005852394978276396,0.02778518136309686,-0.03363757634137325,0.17676845557598622,0.23095768833005556,-0.04425464479416116,-0.009934587959908188,3.6454450085331627,1.2685474254849312,0.2646848624740078,0.08145494562367973
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,72,71,0.1741520477470812,-0.004180957529397605,0.028620833063081205,-0.032801790592478806,0.1783330052764788,0.23044468148059002,-0.04253683006486063,-0.009574846139250574,3.757046276289522,1.2864754463574373,0.2644599615632381,0.07857304540429222
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,73,72,0.1773163152411186,-0.002492762197579386,0.029475484687300907,-0.031968246884880286,0.17980907743869798,0.2298682522389821,-0.04083853420980106,-0.009220640590483064,3.8752647139895813,1.3054606493201057,0.26423261436071654,0.0757380743489101
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,74,73,0.1804072353485365,-0.0007871787150701513,0.030350148459498783,-0.031137327174568935,0.18119441406360662,0.22922902352954197,-0.03916224220283904,-0.008872367263096308,4.0006507778037586,1.3255844316794736,0.264001947485568,0.07295139531328167
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,75,74,0.18342316600382483,0.000936385322000125,0.03124578058107221,-0.030309395259072083,0.18248678068182472,0.22852751792656772,-0.03751035172608268,-0.008530385518660338,4.1338093600702415,1.3469356666450776,0.2637670366466824,0.07021432893635635
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,76,75,0.18636245786485364,0.0026784708190745704,0.0321632708854392,-0.02948480006636463,0.1836839870457791,0.22776417354425757,-0.035885168242593544,-0.008195018255884942,4.275405774368507,1.3696114669499615,0.26352690946170393,0.06752815036785804
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,77,76,0.18922345922146028,0.004439549944166649,0.0331034298402998,-0.028663879896133147,0.1847839092772936,0.22693936228938752,-0.0342889000570765,-0.007866552955017429,4.4261724985758715,1.3937180230813395,0.2632805480098118,0.06489408695006794
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,78,77,0.19200452345103472,0.0062200086079240375,0.034066974989335766,-0.027846966381411726,0.18578451484311065,0.2260534099137331,-0.032723652705807224,-0.007545242364815247,4.586916703925553,1.419371536287683,0.2630268926532046,0.062313314966917104
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,79,78,0.19470401772843887,0.00802012753398895,0.03505451605315564,-0.027034388519166685,0.18668389019444995,0.22510661834842915,-0.031191422948837998,-0.007231305205141211,4.758528686951268,1.4466992525118443,0.26276484684494966,0.059786956091396413
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,80,79,0.19732033283831502,0.009840063009792375,0.036066539774616185,-0.026226476764823804,0.18748026982852264,0.22409928922691497,-0.029694092484541607,-0.006924926913850719,4.941991319123934,1.475840614831239,0.2624932829247611,0.057316073652204404
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,81,80,0.19985189414304355,0.011679824928425165,0.037103392110851924,-0.025423567182426755,0.1881720692146184,0.2230317511228235,-0.028233421453146626,-0.006626260455058503,5.1383906452665435,1.506948532903058,0.2622110490388445,0.05490166878244059
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,82,81,0.20229717398982439,0.013539255906398488,0.038165261396852716,-0.024626005490454225,0.18875791808342593,0.22190438700669576,-0.0268110418301778,-0.006335427093092064,5.348927765949362,1.540190803582376,0.26191697731760083,0.05254467639432568
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,83,82,0.20465470662747062,0.015418009883857123,0.039252160674990794,-0.023834150791133667,0.18923669674361357,0.2207176643942343,-0.025428450688655253,-0.006052516961965487,5.5749321445986775,1.575751688458757,0.2616098939816898,0.0502459607486709
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,84,83,0.206923101389339,0.01731552919766363,0.04036390893819941,-0.02304837974053578,0.18960757219167537,0.21947216653732385,-0.024087004058332067,-0.005777590287316423,5.817876606222281,1.6138336623330685,0.2612886294774625,0.04800631210590583
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,85,84,0.20910105922334968,0.019231023186691672,0.041500113215761324,-0.02226909002906965,0.18987003603665797,0.2181686250423161,-0.022787910802314543,-0.005510678203343582,6.079394137259238,1.6546593631467763,0.2609520309508258,0.04582644274599627
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,86,85,0.211187390025782,0.02116344790162871,0.042660151520370976,-0.021496703618742258,0.19002394212415333,0.21680795288539553,-0.02153222704325343,-0.00525178371798878,6.361296762830846,1.6984737645419048,0.2605989760468607,0.043706983335108425
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,87,86,0.21318102926011673,0.023111486311764875,0.04384315617880651,-0.02073166986704163,0.19006954294835185,0.21539127749594142,-0.020320851470164027,-0.005000883077425589,6.665596804615985,1.7455465906064542,0.26022838722242847,0.0416484800963293
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,88,87,0.21508105625765478,0.025073531406722572,0.045047999367219586,-0.019974467960497004,0.1900075248509322,0.21391997326305234,-0.01915452133635475,-0.004757927075765434,6.99453076315353,1.7961750106278427,0.25983924773930217,0.03965139201279826
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,89,88,0.21688671069715204,0.027047671395232446,0.046273280512863474,-0.01922560911763102,0.18983903930191962,0.2123956919109081,-0.018033809706564433,-0.004522842902424098,7.350586254220436,1.8506866404705056,0.25943061743685847,0.03771608907599064
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,90,89,0.2185974100368554,0.029031678406546604,0.04751731631227471,-0.018485637905728103,0.1895657316303088,0.2108203913567473,-0.01695912369867277,-0.00429553602776576,7.736532315709683,1.9094428882871306,0.2590016496361669,0.035842850661774964
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,91,90,0.220212765838069,0.03102300216336809,0.048778135049102535,-0.01775513288573443,0.18918976367470094,0.20919636015889223,-0.0159307040333394,-0.004075892450851936,8.155453579711512,1.9728426939720975,0.2585516079547104,0.034031864555083266
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,92,91,0.22173259484377003,0.0330187658887452,0.05005347284777459,-0.01703470695902938,0.1887138289550248,0.20752623715457494,-0.014948626356404824,-0.003863781843145336,8.610788963994079,2.041326685336611,0.2580798802545009,0.032283227453865804
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,93,92,0.2231569280458922,0.03501576754107538,0.051340774222812025,-0.01632500668173664,0.18814116050481683,0.20581302533430185,-0.014012803868737374,-0.0036590609607476993,9.106375400188247,2.115381813969906,0.2575859911157012,0.030596945744025498
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,94,93,0.22448601080256994,0.03701048343803755,0.05263719470395187,-0.015626711265914316,0.18747552736453238,0.20406009736274325,-0.01312299187098903,-0.003461578127221894,9.646497568778477,2.195546501298202,0.2570696080133044,0.028972937864583517
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,95,94,0.225720292204125,0.038999073360127604,0.05393960444843899,-0.014940531088311386,0.1867212188439974,0.2022711915867162,-0.012278794086147259,-0.0032711786565715923,10.235944639787911,2.2824163343961557,0.25653053893540234,0.027411037938616007
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,96,95,0.22686039183447307,0.04097738045802051,0.055244587096413125,-0.01426720663839261,0.18588301137645255,0.2004503949169446,-0.011479671415681297,-0.0030877121248108147,10.880075705514507,2.376650301360255,0.2559687120742717,0.025911002250640025
